,word,count,tf,filename,document_count,idf,tf-idf
4165,vergelijkingsmateriaal,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4166,verzwakken,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4167,effectievere,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4168,benden,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4169,gemakkelij,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4170,bundeling,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4171,liquiditeitsrisico,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4172,lastenverzwaring,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4173,martin,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4174,distant,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4175,opvallende,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4176,ochtend,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4177,strakker,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4178,professionaliseringstraining,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4179,aaihonden,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4180,aanstellingseisen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4181,sta,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4182,criminal,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4183,seling,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4184,licten,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4185,gehandeld,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4186,breder,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4187,toekomstagenda,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4188,efficinter,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4189,deelname,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4190,prioriteren,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4191,tip,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4192,mijlpaal,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4193,gezochte,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4194,rekeningen,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4195,wpgavg,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4196,jaarverslaggeving,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4197,geweldmiddelen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4198,betrekken,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4199,onderzoekt,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4200,onlinemeldingen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4201,inhuren,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4202,rie,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4203,efficintie,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4204,kortheidshalve,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4205,vacaturebeleid,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4206,zoom,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4207,lekken,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4208,plaatst,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4209,paragrafen,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4210,confidential,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4211,kleinschalige,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4212,kas,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4213,communicatieve,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4214,verontwaardiging,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4215,betaalbaarheid,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4216,maandag,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4217,sterktecijfers,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4218,opbrengsten,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4219,instromende,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4220,rechtelijke,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4221,beseilanden,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4222,ebriefingtool,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4223,val,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4224,activaoverige,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4225,ingebruikneming,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4226,bejegenen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4227,aanbestedingstrajecten,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4228,toepasbaar,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4229,aansturen,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4230,planon,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4231,morele,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4232,lonen,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4233,regelma,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4234,ouder,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4235,begrijpelijke,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4236,bestem,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4237,vgba,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4238,planvorming,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4239,verhoogt,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4240,bezetten,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4241,samenwerkingsverband,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4242,oudkorpschef,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4243,locatie,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4244,voorlichtings,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4245,executie,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4246,pdfuncties,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4247,organized,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4248,financierings,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4249,keren,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4250,vijfde,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4251,overtrof,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4252,politieopleiding,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4253,dinsdag,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4254,meetbare,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4255,kansrijke,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4256,subsidies,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4257,duurzaamheid,1,3.5946655163737015e-05,2017_Politie.csv,5,0.0,0.0
4258,nemingsraad,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4259,dubbelingen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4260,verstandelijke,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4261,bevoegdheid,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4262,kompas,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4263,scheppen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4264,risicogestuurd,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4265,antwerpse,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4266,optelling,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4267,manifesteert,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4268,rijvaardig,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4269,milieugebied,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4270,uitvoerings,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4271,bekijks,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4272,victimisatie,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4273,turks,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4274,hicmisdrijven,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4275,datie,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4276,maatre,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4277,creert,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4278,gebrui,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4279,paleis,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4280,arbeidstijdenwet,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4281,scholte,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4282,rij,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4283,bgo,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4284,overwegende,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4285,afhan,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4286,cio,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4287,proactie,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4288,operationeelnietoperationeel,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4289,schets,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4290,genoten,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4291,frankstichting,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4292,uitvoeringskaders,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4293,afnam,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4294,klonen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4295,fungeert,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4296,pensioenpluim,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4297,bot,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4298,factor,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4299,transactiegelden,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4300,verenigde,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4301,succesvolle,1,3.5946655163737015e-05,2017_Politie.csv,5,0.0,0.0
4302,inschatten,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4303,koesterde,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4304,arbeidsprestatie,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4305,geluidsfragment,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4306,klinkt,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4307,begint,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4308,laagdrempelig,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4309,advie,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4310,vakantie,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4311,beant,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4312,voorbereidin,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4313,voorspelbaar,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4314,grijpt,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4315,guys,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4316,reorgani,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4317,interfaces,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4318,politiebasisvoorzieningen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4319,schatten,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4320,prak,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4321,minaliteit,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4322,gedupeerd,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4323,fraudehelp,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4324,stationeerde,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4325,valutarisico,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4326,strijding,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4327,schrijven,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4328,theatervoorstelling,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4329,receptionisten,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4330,gepleegde,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4331,voortgezet,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4332,eenduidigere,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4333,gemakkelijker,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4334,lichamelij,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4335,ondersteuners,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4336,gespecialiseerd,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4337,knooppunten,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4338,lezers,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4339,henk,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4340,contractonderwijs,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4341,jaarverant,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4342,wor,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4343,jaargemiddelde,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4344,achterhalen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4345,sucide,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4346,partnerschap,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4347,familierechercheur,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4348,strategien,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4349,goedkeurende,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4350,jury,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4351,fiscaal,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4352,vierduizend,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4353,zin,1,3.5946655163737015e-05,2017_Politie.csv,5,0.0,0.0
4354,documenten,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4355,gevestigd,1,3.5946655163737015e-05,2017_Politie.csv,5,0.0,0.0
4356,bestuur,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4357,samenwerkte,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4358,crete,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4359,verbindend,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4360,terminologie,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4361,vermijden,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4362,vuurpijlen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4363,omgevingsanalyses,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4364,verving,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4365,programmabureau,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4366,iru,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4367,veertien,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4368,oprichting,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4369,darkweb,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4370,harde,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4371,for,1,3.5946655163737015e-05,2017_Politie.csv,5,0.0,0.0
4372,drukwerk,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4373,request,1,3.5946655163737015e-05,2017_Politie.csv,2,0.9162907318741551,3.293758696840847e-05
4374,voorhoede,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4375,financial,1,3.5946655163737015e-05,2017_Politie.csv,5,0.0,0.0
4376,crimina,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4377,werkingsrelatie,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4378,indienden,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4379,lfnp,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4380,garandeerde,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4381,benoemt,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4382,toegezegd,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4383,ventie,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4384,opbouw,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4385,halfjaarlijkse,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4386,rekenbare,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4387,huisvestingssimulaties,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4388,ivontwikkeling,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4389,notarissen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4390,teitsbureau,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4391,ongewenste,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4392,aantasting,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4393,statistische,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4394,ibtcentra,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4395,zijinstromers,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4396,deeld,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4397,themachat,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4398,verklaarde,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4399,prijsverschil,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4400,voorstellen,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4401,cnetwerk,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4402,integere,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4403,helikopter,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4404,opsporingsfase,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4405,aangifteklacht,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4406,naties,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4407,formatieplaatsen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4408,dossier,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4409,banen,1,3.5946655163737015e-05,2017_Politie.csv,4,0.22314355131420976,8.021264291103554e-06
4410,perspectieven,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4411,whatsappnetwerken,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4412,zaakgerichte,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4413,meldprocedure,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4414,voorkeur,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
4415,bezoldigde,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4416,capaciteitsproblemen,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4417,woningcorporaties,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4418,fractioneel,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4419,afdracht,1,3.5946655163737015e-05,2017_Politie.csv,1,1.6094379124341003,5.785390964571337e-05
4420,oorspronkelijk,1,3.5946655163737015e-05,2017_Politie.csv,3,0.5108256237659907,1.836247254631693e-05
